Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Euro area,Current Account Services,2012-09-30T00:00:00,8.1826,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-10-31T00:00:00,5.6073,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-11-30T00:00:00,3.7573,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2012-12-31T00:00:00,8.6379,Monthly,EURCAS,2024-03-21T09:18:00
Euro area,Current Account Services,2013-01-31T00:00:00,3.13,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-02-28T00:00:00,3.22,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-03-31T00:00:00,3.91,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-04-30T00:00:00,5.85,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-05-31T00:00:00,7.52,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-06-30T00:00:00,10.54,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-07-31T00:00:00,11.59,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-08-31T00:00:00,7.73,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-09-30T00:00:00,11.66,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-10-31T00:00:00,6.01,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-11-30T00:00:00,6.2,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2013-12-31T00:00:00,9.95,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-01-31T00:00:00,5.4,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-02-28T00:00:00,4.15,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-03-31T00:00:00,5.97,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-04-30T00:00:00,7.01,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-05-31T00:00:00,9.39,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-06-30T00:00:00,10.9,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-07-31T00:00:00,13.17,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-08-31T00:00:00,9.76,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-09-30T00:00:00,11.5,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-10-31T00:00:00,7.14,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-11-30T00:00:00,5.19,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2014-12-31T00:00:00,7.08,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-01-31T00:00:00,12.35,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-02-28T00:00:00,4.23,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-03-31T00:00:00,4.52,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-04-30T00:00:00,6.37,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-05-31T00:00:00,9.28,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-06-30T00:00:00,-16.22,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-07-31T00:00:00,12.2,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-08-31T00:00:00,8.56,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-09-30T00:00:00,10.71,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-10-31T00:00:00,2.45,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-11-30T00:00:00,3.05,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2015-12-31T00:00:00,5.46,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-01-31T00:00:00,1.27,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-02-29T00:00:00,1.86,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-03-31T00:00:00,4.37,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-04-30T00:00:00,3.54,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-05-31T00:00:00,6.32,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-06-30T00:00:00,8.31,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-07-31T00:00:00,9.34,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-08-31T00:00:00,6.85,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-09-30T00:00:00,8.83,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-10-31T00:00:00,2.96,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-11-30T00:00:00,-1.13,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2016-12-31T00:00:00,1.69,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-01-31T00:00:00,2.74,Monthly,EURCAS,2024-04-18T09:11:00
Euro area,Current Account Services,2017-02-28T00:00:00,7.84,Monthly,EURCAS,2024-04-18T09:11:00
